date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:00	7932/7932	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu04.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu04.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:00	7178/7178	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu05.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu05.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:00	8994/8994	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu06.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu06.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:01	9189/9189	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu07.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu07.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:01	10686/10686	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu08.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu08.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:01	8714/8714	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu09.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu09.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:01	11937/11937	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu10.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu10.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:02	8285/8285	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu11.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu11.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:02	6570/6570	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu12.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu12.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:03	9341/9341	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu13.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu13.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:03	6917/6917	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu14.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu14.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:03	10185/10185	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu15.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu15.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:03	5664/5664	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu16.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu16.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:04	8125/8125	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu17.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu17.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:04	8579/8579	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu18.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu18.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:05	9740/9740	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu19.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu19.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:05	6000/6000	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu20.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu20.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:05	10063/10063	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu21.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu21.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:06	12057/12057	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu22.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu22.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:06	7323/7323	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu23.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu23.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:06	10226/10226	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu24.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu24.html	(from https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm)
12:33:07	9442/9442	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz01.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz01.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:07	7616/7616	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz02.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz02.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:08	8684/8684	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz03.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz03.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:08	7955/7955	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz04.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz04.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:08	8525/8525	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz05.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz05.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:09	10673/10673	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz06.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz06.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:09	9336/9336	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz07.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz07.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:09	9627/9627	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz08.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz08.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:10	13435/13435	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz09.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz09.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:10	6446/6446	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz10.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz10.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:11	10517/10517	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz11.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz11.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:11	5877/5877	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz12.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz12.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:11	7979/7979	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz13.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz13.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:12	7595/7595	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz14.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz14.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:12	7264/7264	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz15.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz15.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:13	10075/10075	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz16.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz16.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:13	5764/5764	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz17.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz17.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:13	9597/9597	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:49%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz18.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz18.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:14	9678/9678	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz19.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz19.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:14	12230/12230	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz20.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz20.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:14	7891/7891	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz21.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz21.html	(from https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm)
12:33:14	5144/5144	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/08Rute01.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/08Rute01.html	(from https://ibbetel.org.br/ABiblia/Bhtml/08Rute00.htm)
12:33:15	5581/5581	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/08Rute02.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/08Rute02.html	(from https://ibbetel.org.br/ABiblia/Bhtml/08Rute00.htm)
12:33:15	4405/4405	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/08Rute03.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/08Rute03.html	(from https://ibbetel.org.br/ABiblia/Bhtml/08Rute00.htm)
12:33:16	5034/5034	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/08Rute04.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/08Rute04.html	(from https://ibbetel.org.br/ABiblia/Bhtml/08Rute00.htm)
12:33:17	9328/9328	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam01.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam01.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:17	11533/11533	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam02.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam02.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:18	8137/8137	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam03.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam03.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:18	9059/9059	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam04.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam04.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:19	7263/7263	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam05.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam05.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:19	9295/9295	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam06.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam06.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:20	7822/7822	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam07.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam07.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:20	8147/8147	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:52%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam08.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam08.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:20	10259/10259	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:52%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam09.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam09.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:20	9801/9801	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:52%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam10.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam10.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:21	7767/7767	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:52%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam11.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam11.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:21	9462/9462	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:52%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam12.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam12.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:22	9012/9012	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:52%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam13.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam13.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:22	14065/14065	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam14.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam14.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:22	10791/10791	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam15.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam15.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:23	9173/9173	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam16.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam16.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:23	14746/14746	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam17.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam17.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:24	9639/9639	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam18.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam18.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:24	8952/8952	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam19.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam19.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:24	12473/12473	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam20.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam20.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:25	7801/7801	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:53%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam21.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam21.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:25	9354/9354	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam22.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam22.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:26	9657/9657	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam23.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam23.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:26	8730/8730	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam24.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam24.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:26	12953/12953	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam25.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam25.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:27	9830/9830	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam26.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam26.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:27	7274/7274	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam27.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam27.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:28	9520/9520	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam28.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam28.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:28	7321/7321	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:54%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam29.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam29.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
12:33:28	10303/10303	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:55%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam30.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam30.html	(from https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm)
